show_id,category,win,year
120,Outstanding Lead Actor In A Comedy Series,False,1985
120,Outstanding Lead Actress In A Comedy Series,False,1985
120,OUTSTANDING WRITING IN A COMEDY SERIES,False,1985
120,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,True,1986
120,Outstanding Supporting Actress In A Comedy Series,True,1986
120,Outstanding Lead Actress In A Comedy Series,False,1986
120,Outstanding Lead Actor In A Comedy Series,False,1986
120,Outstanding Supporting Actor In A Comedy Series,False,1986
120,OUTSTANDING WRITING IN A COMEDY SERIES,False,1986
120,OUTSTANDING EDITING FOR A SERIES (multi-camera production),False,1986
120,OUTSTANDING DIRECTING IN A COMEDY SERIES,False,1986
120,Outstanding Comedy Series,False,1986
120,OUTSTANDING GUEST PERFORMER IN A COMEDY SERIES,True,1987
120,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,True,1987
120,OUTSTANDING DIRECTING IN A COMEDY SERIES,False,1987
120,Outstanding Comedy Series,False,1987
120,Outstanding Supporting Actor In A Comedy Series,False,1987
120,Outstanding Supporting Actress In A Comedy Series,False,1987
120,Outstanding Lead Actor In A Comedy Series,False,1987
120,OUTSTANDING EDITING FOR A SERIES (multi camera production),False,1987
120,OUTSTANDING WRITING IN A COMEDY SERIES,False,1987
120,OUTSTANDING EDITING FOR A SERIES (multi-camera production),True,1988
120,OUTSTANDING WRITING IN A COMEDY SERIES,False,1988
120,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1988
120,OUTSTANDING DIRECTING IN A COMEDY SERIES,False,1988
120,Outstanding Comedy Series,False,1988
120,Outstanding Supporting Actor In A Comedy Series,False,1988
120,Outstanding Supporting Actress In A Comedy Series,False,1988
120,Outstanding Lead Actor In A Comedy Series,False,1988
120,Outstanding Lead Actress In A Comedy Series,False,1988
120,Outstanding Supporting Actress In A Comedy Series,True,1989
120,Outstanding Supporting Actor In A Comedy Series,True,1989
120,Outstanding Comedy Series,True,1989
120,Outstanding Lead Actor In A Comedy Series,False,1989
120,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1989
120,OUTSTANDING DIRECTING IN A COMEDY SERIES,False,1989
120,Outstanding Lead Actor In A Comedy Series,True,1990
120,Outstanding Supporting Actress In A Comedy Series,True,1990
120,Outstanding Guest Actress In A Comedy Series,False,1990
120,Outstanding Supporting Actor In A Comedy Series,False,1990
120,OUTSTANDING DIRECTING IN A COMEDY SERIES,True,1991
120,Outstanding Comedy Series,True,1991
120,Outstanding Supporting Actress In A Comedy Series,True,1991
120,Outstanding Lead Actress In A Comedy Series,True,1991
120,Outstanding Guest Actor In A Comedy Series,False,1991
120,Outstanding Guest Actress In A Comedy Series,False,1991
120,Outstanding Supporting Actor In A Comedy Series,False,1991
120,Outstanding Lead Actor In A Comedy Series,False,1991
120,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1991
120,OUTSTANDING EDITING FOR A SERIES (multi-camera production),False,1991
120,Outstanding Comedy Series,False,1992
120,Outstanding Supporting Actor In A Comedy Series,False,1992
120,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy series,False,1992
120,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1992
120,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A SERIES - multi-camera production,False,1992
120,Outstanding Supporting Actress In A Comedy Series,False,1992
120,Outstanding Lead Actor In A Comedy Series,False,1992
120,Outstanding Lead Actress In A Comedy Series,False,1992
120,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A SERIES - multi-camera production,True,1993
120,Outstanding Lead Actor In A Comedy Series,True,1993
120,Outstanding Lead Actress In A Comedy Series,False,1993
120,Outstanding Supporting Actress In A Comedy Series,False,1993
120,Outstanding Comedy Series,False,1993
120,Outstanding Guest Actor In A Comedy Series,False,1993
120,Outstanding Guest Actress In A Comedy Series,False,1993
120,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy  series,False,1993
121,Outstanding Documentary Or Nonfiction Series,True,2014
121,Outstanding Writing for Nonfiction Programming,False,2014
122,Outstanding Narrator,True,2017
122,"Outstanding Music Composition for a Limited Series, Movie, or Special (Original Dramatic Score)",False,2017
123,Outstanding Supporting Actress In A Drama Series,False,2016
124,Outstanding Documentary Or Nonfiction Special,False,2013
125,Outstanding Guest Actor In A Drama Series,False,2018
126,"Outstanding Directing For A Limited Series, Movie Or Dramatic Special",False,2018
126,"Outstanding Casting For A Limited Series, Movie Or Special",False,2018
126,Outstanding Lead Actor In A Limited Series Or Movie,False,2018
126,"Outstanding Writing For A Limited Series, Movie Or Dramatic Special",False,2018
126,Outstanding Limited Series,False,2018
127,Outstanding Casting For A Comedy Series,True,2012
127,Outstanding Comedy Series,False,2012
127,Outstanding Directing For A Comedy Series,False,2012
127,Outstanding Writing for a Comedy Series,False,2012
127,Outstanding Lead Actress In A Comedy Series,False,2012
127,Outstanding Casting For A Comedy Series,False,2013
127,Outstanding Lead Actress In A Comedy Series,False,2013
127,Outstanding Comedy Series,False,2013
127,Outstanding Directing For A Comedy Series,False,2013
127,Outstanding Supporting Actor In A Comedy Series,False,2013
127,Outstanding Lead Actress In A Comedy Series,False,2014
127,Outstanding Supporting Actor In A Comedy Series,False,2014
127,Outstanding Supporting Actor In A Comedy Series,False,2015
127,Outstanding Guest Actress In A Comedy Series,False,2015
127,Outstanding Guest Actor In A Comedy Series,True,2016
127,Outstanding Guest Actress in a Comedy Series,False,2017
127,Outstanding Music Supervision,False,2017
127,Outstanding Guest Actor in a Comedy Series,False,2017
128,"Outstanding Special Visual Effects For A Miniseries, Movie Or A Special",True,2009
128,"Outstanding Sound Editing For A Miniseries, Movie Or A Special",True,2009
128,Outstanding Sound Mixing For A Miniseries Or A Movie,True,2009
128,Outstanding Single-Camera Picture Editing For A Miniseries Or A Movie,False,2009
128,"Outstanding Directing For A Miniseries, Movie Or A Dramatic Special",False,2009
128,"Outstanding Writing for a Miniseries, Movie or a Dramatic Special",False,2009
128,Outstanding Miniseries,False,2009
128,Outstanding Art Direction For A Miniseries Or Movie,False,2009
128,Outstanding Cinematography For A Miniseries Or Movie,False,2009
128,"Outstanding Casting For A Miniseries, Movie Or A Special",False,2009
129,Outstanding Music Composition For A Series (Original Dramatic Score),True,2016
129,Outstanding Lead Actor In A Drama Series,True,2016
129,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2016
129,Outstanding Writing For A Drama Series,False,2016
129,Outstanding Drama Series,False,2016
129,Outstanding Casting For A Drama Series,False,2016
129,Outstanding Sound Mixing for a Comedy or Drama Series (One Hour),False,2017
129,Outstanding Guest Actor in a Drama Series,False,2017
129,Outstanding Cinematography for a Single-Camera Series (One Hour),False,2017
129,Outstanding Creative Achievement In Interactive Media Within A Scripted Program,False,2018
129,Outstanding Special Visual Effects In A Supporting Role,False,2018
129,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2018
130,Outstanding Single-camera Picture Editing For A Comedy Series,True,2014
130,Outstanding Guest Actress In A Comedy Series,True,2014
130,Outstanding Casting For A Comedy Series,True,2014
130,Outstanding Lead Actress In A Comedy Series,False,2014
130,Outstanding Writing for a Comedy Series,False,2014
130,Outstanding Directing For A Comedy Series,False,2014
130,Outstanding Supporting Actress In A Comedy Series,False,2014
130,Outstanding Comedy Series,False,2014
130,Outstanding Supporting Actress In A Drama Series,True,2015
130,Outstanding Casting For A Drama Series,False,2015
130,Outstanding Drama Series,False,2015
130,Outstanding Guest Actor In A Drama Series,False,2015
130,Outstanding Casting For A Drama Series,False,2016
130,Outstanding Guest Actress in a Drama Series,False,2017
130,Outstanding Supporting Actress in a Drama Series,False,2017
130,Outstanding Guest Actress In A Drama Series,False,2019
131,Outstanding Writing for a Drama Series,True,2017
131,Outstanding Drama Series,True,2017
131,Outstanding Lead Actress in a Drama Series,True,2017
131,Outstanding Guest Actress in a Drama Series,True,2017
131,Outstanding Supporting Actress in a Drama Series,True,2017
131,Outstanding Production Design for a Narrative Contemporary or Fantasy Program (One Hour or More),True,2017
131,Outstanding Directing for a Drama Series,True,2017
131,Outstanding Cinematography for a Single-Camera Series (One Hour),True,2017
131,Outstanding Special Visual Effects in a Supporting Role,False,2017
131,"Outstanding Period/Fantasy Costumes for a Series, Limited Series, or Movie",False,2017
131,Outstanding Casting for a Drama Series,False,2017
131,Outstanding Guest Actress In A Drama Series,True,2018
131,Outstanding Production Design For A Narrative Contemporary Program (One Hour Or More),True,2018
131,Outstanding Single-Camera Picture Editing For A Drama Series,True,2018
131,Outstanding Cinematography For A Single-Camera Series (One Hour),False,2018
131,Outstanding Directing For A Drama Series,False,2018
131,Outstanding Casting For A Drama Series,False,2018
131,Outstanding Fantasy/Sci-Fi Costumes,False,2018
131,Outstanding Lead Actress In A Drama Series,False,2018
131,Outstanding Supporting Actress In A Drama Series,False,2018
131,Outstanding Supporting Actor In A Drama Series,False,2018
131,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),False,2018
131,Outstanding Special Visual Effects In A Supporting Role,False,2018
131,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2018
131,Outstanding Writing For A Drama Series,False,2018
131,Outstanding Drama Series,False,2018
131,Outstanding Guest Actor In A Drama Series,True,2019
131,Outstanding Guest Actress In A Drama Series,True,2019
131,Outstanding Production Design For A Narrative Contemporary Program (One Hour Or More),True,2019
131,Outstanding Writing For A Drama Series,False,2019
131,Outstanding Fantasy/Sci-Fi Costumes,False,2019
131,Outstanding Single-Camera Picture Editing For A Drama Series,False,2019
131,Outstanding Directing For A Drama Series,False,2019
131,Outstanding Cinematography For A Single-Camera Series (One Hour),False,2019
131,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2019
131,Outstanding Music Composition For A Series (Original Dramatic Score),False,2019
132,Outstanding Commercial,False,2009
133,Outstanding Single-Camera Picture Editing For A Comedy Series,True,2016
133,Outstanding Choreography,True,2016
133,Outstanding Original Music And Lyrics,False,2016
133,Outstanding Original Main Title Theme Music,False,2016
133,Outstanding Original Music and Lyrics,False,2017
133,Outstanding Original Music And Lyrics,True,2019
133,Outstanding Choreography For Scripted Programming (Juried),True,2019
133,Outstanding Original Main Title Theme Music,False,2019
134,"Outstanding Hairstyling For A Miniseries, Movie Or A Special",True,1998
134,Outstanding Miniseries,True,1998
134,OUTSTANDING CASTING FOR A MINISERIES OR A MOVIE,True,1998
134,"OUTSTANDING MAKEUP FOR A MINISERIES, MOVIE OR A SPECIAL",False,1998
134,OUTSTANDING DIRECTING FOR A MINISERIES OR A MOVIE,False,1998
134,OUTSTANDING COSTUME DESIGN FOR A MINISERIES OR A MOVIE,False,1998
134,OUTSTANDING CINEMATOGRAPHY FOR A MINISERIES OR A MOVIE,False,1998
134,"Outstanding Sound Editing For A Miniseries, Movie Or A Special",False,1998
134,Outstanding Single-Camera Picture Editing For A Miniseries Or A Movie,False,1998
134,OUTSTANDING MUSIC COMPOSITION FOR A MINISERIES OR A MOVIE (dramatic underscore),False,1998
134,OUTSTANDING ART DIRECTION FOR A MINISERIES OR A MOVIE,False,1998
134,OUTSTANDING SOUND MIXING FOR A DRAMA MINISERIES or a movie,False,1998
134,OUTSTANDING WRITING FOR A MINISERIES OR A MOVIE,False,1998
134,OUTSTANDING SPECIAL VISUAL EFFECTS FOR A MINISERIES OR A MOVIE,False,1998
135,"Outstanding Costumes For A Miniseries, Movie Or A Special",True,2011
135,Outstanding Cinematography For A Miniseries Or Movie,True,2011
135,Outstanding Miniseries or Movie,True,2011
135,Outstanding Supporting Actress In A Miniseries Or A Movie,True,2011
135,"Outstanding Writing for a Miniseries, Movie or a Dramatic Special",True,2011
135,"Outstanding Directing For A Miniseries, Movie Or A Dramatic Special",True,2011
135,"Outstanding Sound Editing For A Miniseries, Movie Or A Special",False,2011
135,Outstanding Single-Camera Picture Editing For A Miniseries Or A Movie,False,2011
135,Outstanding Art Direction For A Miniseries Or Movie,False,2011
135,"Outstanding Casting For A Miniseries, Movie Or A Special",False,2011
135,Outstanding Lead Actress In A Miniseries Or A Movie,False,2011
135,Outstanding Hairstyling For A Single-Camera Series,True,2012
135,Outstanding Supporting Actress In A Drama Series,True,2012
135,Outstanding Music Composition For A Series (Original Dramatic Score),True,2012
135,Outstanding Lead Actress In A Drama Series,False,2012
135,Outstanding Lead Actor In A Drama Series,False,2012
135,Outstanding Single-Camera Picture Editing For A Drama Series,False,2012
135,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2012
135,Outstanding Writing for a Drama Series,False,2012
135,Outstanding Supporting Actor In A Drama Series,False,2012
135,Outstanding Directing For A Drama Series,False,2012
135,Outstanding Drama Series,False,2012
135,Outstanding Costumes For A Series,False,2012
135,Outstanding Art Direction For A Single-Camera Series,False,2012
135,Outstanding Casting For A Drama Series,False,2012
135,Outstanding Music Composition For A Series (Original Dramatic Score),True,2013
135,Outstanding Casting For A Drama Series,False,2013
135,Outstanding Hairstyling For A Single-Camera Series,False,2013
135,Outstanding Costumes For A Series,False,2013
135,Outstanding Art Direction For A Single-Camera Series,False,2013
135,Outstanding Drama Series,False,2013
135,Outstanding Directing For A Drama Series,False,2013
135,Outstanding Writing for a Drama Series,False,2013
135,Outstanding Supporting Actor In A Drama Series,False,2013
135,Outstanding Lead Actress In A Drama Series,False,2013
135,Outstanding Supporting Actress In A Drama Series,False,2013
135,Outstanding Lead Actor In A Drama Series,False,2013
135,Outstanding Hairstyling For A Single-Camera Series,True,2014
135,Outstanding Supporting Actor In A Drama Series,False,2014
135,Outstanding Supporting Actress In A Drama Series,False,2014
135,Outstanding Lead Actress In A Drama Series,False,2014
135,Outstanding Drama Series,False,2014
135,Outstanding Directing For A Drama Series,False,2014
135,Outstanding Guest Actor In A Drama Series,False,2014
135,Outstanding Costumes For A Series,False,2014
135,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2014
135,Outstanding Music Composition For A Series (Original Dramatic Score),False,2014
135,"Outstanding Art Direction For A Period Series, Miniseries Or A Movie (Single-Camera)",False,2014
135,Outstanding Hairstyling For A Single-Camera Series,True,2015
135,"Outstanding Costumes For A Period | Fantasy Series, Limited Series Or Movie",False,2015
135,Outstanding Casting For A Drama Series,False,2015
135,Outstanding Production Design For A Narrative Period Program (One Hour Or More),False,2015
135,Outstanding Supporting Actor In A Drama Series,False,2015
135,Outstanding Supporting Actress In A Drama Series,False,2015
135,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2015
135,Outstanding Drama Series,False,2015
135,Outstanding Supporting Actress In A Drama Series,True,2016
135,Outstanding Production Design For A Narrative Period Program (One Hour Or More),True,2016
135,Outstanding Hairstyling For A Single-Camera Series,True,2016
135,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2016
135,Outstanding Writing For A Drama Series,False,2016
135,Outstanding Drama Series,False,2016
135,Outstanding Directing For A Drama Series,False,2016
135,Outstanding Casting For A Drama Series,False,2016
135,"Outstanding Costumes For A Period/Fantasy Series, Limited Series Or Movie",False,2016
135,Outstanding Cinematography For A Single-Camera Series,False,2016
136,Outstanding Variety Sketch Series,False,2016
136,Outstanding Variety Sketch Series,False,2017
136,Outstanding Variety Sketch Series,False,2019
136,Outstanding Writing For A Variety Series,False,2019
136,Outstanding Directing For A Variety Series,False,2019
136,Outstanding Original Music And Lyrics,False,2019
137,"Outstanding Music Composition For A Limited Series, Movie Or Special (Original Dramatic Score)",True,2016
137,"Outstanding Directing For A Limited Series, Movie Or Dramatic Special",True,2016
137,Outstanding Sound Mixing For A Limited Series Or Movie,False,2016
137,"Outstanding Sound Editing For A Limited Series, Movie Or Special",False,2016
137,Outstanding Original Main Title Theme Music,False,2016
137,Outstanding Lead Actor In A Limited Series Or Movie,False,2016
137,Outstanding Limited Series,False,2016
137,Outstanding Main Title Design,False,2016
137,"Outstanding Writing For A Limited Series, Movie Or Dramatic Special",False,2016
137,Outstanding Supporting Actress In A Limited Series Or Movie,False,2016
137,Outstanding Supporting Actor In A Limited Series Or Movie,False,2016
137,"Outstanding Casting For A Limited Series, Movie Or Special",False,2016
138,OUTSTANDING ACHIEVEMENT IN MAIN TITLE THEME MUSIC,False,1991
138,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy  series,True,1993
138,Outstanding Guest Actor In A Comedy Series,True,1993
138,OUTSTANDING individual achievement in WRITING IN A COMEDY SERIES,False,1993
138,Outstanding Guest Actress In A Comedy Series,False,1993
138,Outstanding Guest Actor In A Comedy Series,False,1994
138,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1995
138,Outstanding Commercial,False,2015
139,Outstanding Casting For A Comedy Series,False,2015
139,Outstanding Comedy Series,False,2015
139,Outstanding Supporting Actress In A Comedy Series,False,2015
139,Outstanding Supporting Actor In A Comedy Series,False,2015
139,Outstanding Stunt Coordination For A Comedy Series Or A Variety Program,False,2015
139,Outstanding Guest Actress In A Comedy Series,False,2015
139,Outstanding Guest Actor In A Comedy Series,False,2015
139,Outstanding Lead Actress In A Comedy Series,False,2016
139,Outstanding Supporting Actor In A Comedy Series,False,2016
139,Outstanding Casting For A Comedy Series,False,2016
139,Outstanding Comedy Series,False,2016
139,Outstanding Stunt Coordination for a Comedy Series or a Variety Program,False,2017
139,Outstanding Supporting Actor in a Comedy Series,False,2017
139,Outstanding Comedy Series,False,2017
139,Outstanding Lead Actress in a Comedy Series,False,2017
139,Outstanding Original Music and Lyrics,False,2017
139,Outstanding Supporting Actor In A Comedy Series,False,2018
139,Outstanding Comedy Series,False,2018
140,Outstanding Original Main Title Theme Music,False,2017
140,Outstanding Original Music And Lyrics,False,2018
141,OUTSTANDING SINGLE-CAMERA PICTURE EDITING FOR A SERIES,True,2002
141,Outstanding Writing for a Drama Series,True,2002
141,Outstanding Lead Actor In A Drama Series,False,2002
141,Outstanding Directing For A Drama Series,False,2002
141,Outstanding Drama Series,False,2002
141,OUTSTANDING MUSIC COMPOSITION FOR A SERIES (DRAMATIC UNDERSCORE),False,2002
141,Outstanding Single-Camera Sound Mixing For A Series,False,2002
141,Outstanding Art Direction For A Single-Camera Series,False,2002
141,Outstanding Casting For A Drama Series,False,2002
141,OUTSTANDING MUSIC COMPOSITION FOR A SERIES (DRAMATIC UNDERSCORE),True,2003
141,Outstanding Single-Camera Picture Editing For A Drama Series,True,2003
141,Outstanding Stunt Coordination,False,2003
141,Outstanding Sound Editing For A Series,False,2003
141,Outstanding Drama Series,False,2003
141,Outstanding Directing For A Drama Series,False,2003
141,Outstanding Single-Camera Sound Mixing For A Series,False,2003
141,Outstanding Casting For A Drama Series,False,2003
141,Outstanding Lead Actor In A Drama Series,False,2003
141,Outstanding Casting For A Drama Series,True,2004
141,Outstanding Single-Camera Sound Mixing For A Series,True,2004
141,Outstanding Single-Camera Picture Editing For A Drama Series,True,2004
141,Outstanding Stunt Coordination,True,2004
141,Outstanding Lead Actor In A Drama Series,False,2004
141,Outstanding Drama Series,False,2004
141,OUTSTANDING MUSIC COMPOSITION FOR A SERIES (DRAMATIC UNDERSCORE),False,2004
141,Outstanding Sound Editing For A Series,False,2004
141,Outstanding Stunt Coordination,True,2005
141,Outstanding Sound Editing For A Series,True,2005
141,Outstanding Single-Camera Sound Mixing For A Series,True,2005
141,Outstanding Single-Camera Picture Editing For A Drama Series,False,2005
141,Outstanding Drama Series,False,2005
141,Outstanding Cinematography For A Single-camera Series,False,2005
141,Outstanding Casting For A Drama Series,False,2005
141,OUTSTANDING MUSIC COMPOSITION FOR A SERIES (DRAMATIC UNDERSCORE),False,2005
141,Outstanding Lead Actor In A Drama Series,False,2005
141,Outstanding Music Composition For A Series (Original Dramatic Score),True,2006
141,Outstanding Directing For A Drama Series,True,2006
141,Outstanding Lead Actor In A Drama Series,True,2006
141,Outstanding Drama Series,True,2006
141,Outstanding Single-Camera Picture Editing For A Drama Series,True,2006
141,Outstanding Supporting Actor In A Drama Series,False,2006
141,Outstanding Supporting Actress In A Drama Series,False,2006
141,Outstanding Single-Camera Sound Mixing For A Series,False,2006
141,Outstanding Sound Editing For A Series,False,2006
141,Outstanding Stunt Coordination,False,2006
141,Outstanding Cinematography For A Single-camera Series,False,2006
141,Outstanding Sound Editing For A Series,True,2007
141,Outstanding Music Composition For A Series (Original Dramatic Score),False,2007
141,Outstanding Sound Mixing For A Comedy Or Drama Series (one-hour),False,2007
141,Outstanding Stunt Coordination,False,2007
141,Outstanding Guest Actress In A Drama Series,False,2007
141,Outstanding Lead Actor In A Drama Series,False,2007
141,Outstanding Supporting Actress In A Drama Series,True,2009
141,Outstanding Music Composition For A Series (Original Dramatic Score),False,2009
141,Outstanding Sound Editing For A Series,False,2009
141,Outstanding Single-Camera Picture Editing For A Drama Series,False,2009
141,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2009
141,Outstanding Stunt Coordination,False,2009
141,Outstanding Sound Editing For A Series,True,2010
141,Outstanding Music Composition For A Series (Original Dramatic Score),True,2010
141,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2010
141,Outstanding Stunt Coordination,False,2010
141,Outstanding Guest Actor In A Drama Series,False,2010
142,Outstanding Voice-Over Performance,False,2010
142,Outstanding Animated Program,False,2014
142,Outstanding Animated Program,False,2015
142,Outstanding Animated Program,True,2016
142,Outstanding Animated Program,False,2017
143,Outstanding Lead Actor In A Comedy Series,False,1992
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy series,True,1994
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A SERIES - multi-camera production,True,1994
143,Outstanding Lead Actor In A Comedy Series,True,1994
143,Outstanding Comedy Series,True,1994
143,OUTSTANDING individual achievement in WRITING IN A COMEDY SERIES,True,1994
143,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1994
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN main title theme music,False,1994
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN ART DIRECTION FOR A series,False,1994
143,Outstanding Guest Actor In A Comedy Series,False,1994
143,Outstanding Supporting Actor In A Comedy Series,False,1994
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy series,True,1995
143,Outstanding Supporting Actor In A Comedy Series,True,1995
143,Outstanding Comedy Series,True,1995
143,Outstanding Lead Actor In A Comedy Series,True,1995
143,OUTSTANDING individual achievement in WRITING IN A COMEDY SERIES,True,1995
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN ART DIRECTION FOR A series,False,1995
143,Outstanding Guest Actor In A Comedy Series,False,1995
143,Outstanding Guest Actress In A Comedy Series,False,1995
143,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A SERIES - multi-camera production,False,1995
143,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1995
143,Outstanding Comedy Series,True,1996
143,Outstanding Writing for a Comedy Series,True,1996
143,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,True,1996
143,OUTSTANDING MULTI-CAMERA EDITING FOR A SERIES,True,1996
143,OUTSTANDING SUPPORTING ACTOR FOR A COMEDY SERIES,False,1996
143,OUTSTANDING GUEST ACTOR for A COMEDY SERIES,False,1996
143,OUTSTANDING CASTING FOR A SERIES,False,1996
143,OUTSTANDING LEAD ACTOR FOR A COMEDY SERIES,False,1996
143,OUTSTANDING GUEST ACTRESS FOR A COMEDY SERIES,False,1996
143,Outstanding Directing For A Comedy Series,True,1997
143,Outstanding Comedy Series,True,1997
143,Outstanding Guest Actor In A Comedy Series,False,1997
143,Outstanding Guest Actress In A Comedy Series,False,1997
143,Outstanding Supporting Actor In A Comedy Series,False,1997
143,OUTSTANDING CASTING FOR A SERIES,False,1997
143,Outstanding Lead Actor In A Comedy Series,False,1997
143,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1997
143,Outstanding Multi-camera Picture Editing For A Series,False,1997
143,Outstanding Lead Actor In A Comedy Series,True,1998
143,Outstanding Supporting Actor In A Comedy Series,True,1998
143,Outstanding Multi-camera Picture Editing For A Series,True,1998
143,Outstanding Comedy Series,True,1998
143,OUTSTANDING COSTUME DESIGN FOR A SERIES,False,1998
143,OUTSTANDING CASTING FOR A SERIES,False,1998
143,Outstanding Guest Actress In A Comedy Series,False,1998
143,Outstanding Supporting Actress In A Comedy Series,False,1998
143,Outstanding Writing for a Comedy Series,False,1998
143,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1998
143,Outstanding Supporting Actor In A Comedy Series,True,1999
143,Outstanding Writing for a Comedy Series,True,1999
143,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1999
143,Outstanding Multi-camera Picture Editing For A Series,False,1999
143,Outstanding Comedy Series,False,1999
143,Outstanding Guest Actor In A Comedy Series,False,1999
143,Outstanding Guest Actress In A Comedy Series,False,1999
143,Outstanding Lead Actor In A Comedy Series,False,1999
143,Outstanding Multi-camera Picture Editing For A Series,True,2000
143,Outstanding Guest Actress In A Comedy Series,True,2000
143,Outstanding Supporting Actor In A Comedy Series,False,2000
143,Outstanding Lead Actor In A Comedy Series,False,2000
143,Outstanding Guest Actor In A Comedy Series,False,2000
143,Outstanding Comedy Series,False,2000
143,Outstanding Writing for a Comedy Series,False,2000
143,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,2000
143,Outstanding Multi-camera Picture Editing For A Series,True,2001
143,Outstanding Guest Actor In A Comedy Series,True,2001
143,Outstanding Guest Actress In A Comedy Series,True,2001
143,Outstanding Art Direction For A Multi-Camera Series,False,2001
143,Outstanding Casting For A Comedy Series,False,2001
143,Outstanding Comedy Series,False,2001
143,Outstanding Cinematography For A Multi-camera Series,False,2001
143,Outstanding Supporting Actor In A Comedy Series,False,2001
143,Outstanding Lead Actor In A Comedy Series,False,2001
143,Outstanding Multi-Camera Sound Mixing For A Series Or A Special,False,2001
143,Outstanding Multi-Camera Sound Mixing For A Series Or Special,True,2002
143,Outstanding Multi-camera Picture Editing For A Series,True,2002
143,Outstanding Guest Actor In A Comedy Series,True,2002
143,Outstanding Lead Actor In A Comedy Series,False,2002
143,Outstanding Supporting Actor In A Comedy Series,False,2002
143,Outstanding Casting For A Comedy Series,False,2002
143,Outstanding Cinematography For A Multi-camera Series,False,2002
143,Outstanding Multi-camera Picture Editing For A Series,True,2003
143,Outstanding Supporting Actor In A Comedy Series,False,2003
143,Outstanding Multi-Camera Sound Mixing For A Series Or Special,False,2003
143,Outstanding Cinematography For A Multi-camera Series,False,2003
143,Outstanding Multi-Camera Sound Mixing For A Series Or Special,True,2004
143,Outstanding Multi-camera Picture Editing For A Series,True,2004
143,Outstanding Guest Actress In A Comedy Series,True,2004
143,Outstanding Art Direction For A Multi-Camera Series,True,2004
143,Outstanding Supporting Actor In A Comedy Series,True,2004
143,Outstanding Lead Actor In A Comedy Series,True,2004
143,Outstanding Writing for a Comedy Series,False,2004
143,Outstanding Guest Actor In A Comedy Series,False,2004
143,Outstanding Casting For A Comedy Series,False,2004
144,Outstanding Lead Actress In A Comedy Series,False,1998
144,OUTSTANDING ART DIRECTION FOR A SERIES,False,1998
144,Outstanding Directing For A Comedy Series,False,1998
144,Outstanding Lead Actress In A Comedy Series,False,1999
144,Outstanding Lead Actress In A Comedy Series,False,2000
144,Outstanding Art Direction For A Multi-Camera Series,False,2000
145,Outstanding Achievement in Children's Programming - Programs,True,1971
145,Outstanding Achievement in Children's Programming - Individuals,False,1971
